page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/truth-o-meter/statements/2011/jun/20/jon-stewart/jon-stewart-says-those-who-watch-fox-news-are-most/	"""Who are the most consistently misinformed media viewers? … Fox viewers, consistently, every poll."""	false	['Polls and Public Opinion', 'Pundits']	http://www.foxnews.com/	http://www.foxnews.com/on-air/fox-news-sunday/transcript/defense-secretary-robert-gates-exit-interview-jon-stewart-talks-politics-media-bias?page=3	2011/06/20
http://www.politifact.com/virginia/statements/2011/jun/20/national-republican-senatorial-committee/gop-senate-group-says-tim-kaines-stimulus-failed-c/	"	""President Obama and liberal former DNC Chairman Tim Kaine’s $787 billion stimulus failed to create jobs."""	false	['Deficit', 'Economy', 'Stimulus']	http://www.nrsc.org/	http://www.nrsc.org/2011/06/unemployment-rises-to-9-1-in-wake-of-kaine-obama%E2%80%99s-failed-787-billion-stimulus/	2011/06/20
http://www.politifact.com/wisconsin/statements/2011/jun/20/sandy-pasch/wisconsin-rep-sandy-pasch-says-sen-alberta-darling/	"	State Sen. Alberta Darling ""voted to add more than $1 billion in additional spending"" while cutting programs such as education and health care"	mostly true	['Education', 'Health Care', 'State Budget']	http://us2.campaign-archive2.com/	http://us2.campaign-archive2.com/?u=0b24dc3f7e87482ca42d6328b&id=56616def8e&e=98067c9f5e	2011/06/20
http://www.politifact.com/ohio/statements/2011/jun/20/chris-widener/state-sen-chris-widener-says-may-tax-revenue-dip-s/	"	Says tax revenue was lower than expected in May and ""that's basically a clear indication the governor's counselors are probably right -- that we are still not out of the woods yet."""	mostly false	['Economy', 'State Budget', 'State Finances', 'Taxes']	http://obm.ohio.gov/	http://obm.ohio.gov/	2011/06/20
http://www.politifact.com/new-jersey/statements/2011/jun/20/diane-allen/sen-diane-allen-blames-regional-greenhouse-gas-ini/	Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.	false	['Cap and Trade', 'Climate Change', 'Economy']	http://www.senatenj.com/	http://www.senatenj.com/index.php/allen/senator-allen-calls-for-repeal-of-state-participation-in-regional-greenhouse-gas-initiative/8835	2011/06/20
http://www.politifact.com/rhode-island/statements/2011/jun/19/michael-cutler/immigration-expert-says-hundreds-us-cities-have-be/	"	""A couple of hundred American cities are infested by members of the Mexican cartels."""	true	['Crime', 'Drugs', 'Homeland Security']	http://www.920whjj.com/	http://www.920whjj.com/cc-common/podcast/single_page.html?more_page=&podcast=helenglover&selected_podcast=cutler%25206-7.mp3	2011/06/19
http://www.politifact.com/virginia/statements/2011/jun/18/george-allen/george-allen-says-us-corporate-tax-rate-second-hig/	"	""The tax on job creating businesses is 35 percent in the United States, second worst in the entire world."""	mostly true	['Corporations', 'Economy', 'Jobs', 'Taxes']	http://www.georgeallen.com/	http://www.georgeallen.com/blog?ContentRecord_id=49c5a5e2-0f2b-4117-9d2d-bfdad09a34d1&ContentType_id=51aa99ca-28a9-4134-b0fe-b762cf82760e&Group_id=f348a62f-047d-4dbc-a24c-96859138d881	2011/06/18
http://www.politifact.com/florida/statements/2011/jun/17/blog-posting/blogger-says-west-violated-federal-law-diving-flag/	"	Says Allen West violated federal law by scuba diving with U.S. flag."	false	['Legal Issues', 'Patriotism']	http://blogs.browardpalmbeach.com/	http://blogs.browardpalmbeach.com/pulp/2011/06/allen_west_flag_code_violates_federal_law.php#more	2011/06/17
http://www.politifact.com/truth-o-meter/statements/2011/jun/17/herman-cain/herman-cain-touts-alternative-social-security-used/	"	Says an alternative to Social Security that operates in Galveston County, Texas, has meant that participants will ""retire with a whole lot more money"" than under Social Security."	half-true	['Retirement', 'Social Security']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1106/13/se.02.html	2011/06/17
http://www.politifact.com/virginia/statements/2011/jun/17/george-allen/george-allen-says-us-leads-world-energy-resources/	"	""We are number one in the world when it comes to energy resources. ... The Russians are second; Saudi Arabia is number three."" "	true	['Energy']	http://www.georgeallen.com/	http://www.georgeallen.com/blog?ContentRecord_id=197e1d94-1b9c-49eb-b3ea-aee0421bdabe&ContentType_id=51aa99ca-28a9-4134-b0fe-b762cf82760e&Group_id=f348a62f-047d-4dbc-a24c-96859138d881&MonthDisplay=5&YearDisplay=2011	2011/06/17
http://www.politifact.com/oregon/statements/2011/jun/17/john-kitzhaber/governor-compares-creating-25-jobs-rural-umatilla-/	"	""Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region."""	mostly true	['Economy', 'Jobs']	http://governor.oregon.gov/	http://governor.oregon.gov/Gov/index.shtml?pageNum=4	2011/06/17
http://www.politifact.com/ohio/statements/2011/jun/17/john-kasich/gov-john-kasich-still-claiming-obama-made-dozen-ca/	"	""The president came in and campaigned against me 12 times."""	mostly false	['Elections', 'Job Accomplishments']	http://video.foxnews.com/	http://video.foxnews.com/v/991724802001/kasich-readies-for-golf-summit/	2011/06/17
http://www.politifact.com/texas/statements/2011/jun/17/david-simpson/state-rep-david-simpson-says-state-budget-includes/	"	Says the state budget includes spending on commercials for Fortune 500 companies."	true	['State Budget']	http://www.news-journal.com/	http://www.news-journal.com/opinion/article_7d614549-6a12-5646-82b3-8d9594a3d575.html	2011/06/17
http://www.politifact.com/georgia/statements/2011/jun/17/ray-lewis/ray-lewis-crime-claim-gets-flagged/	"	""Do this research … watch how much crime picks up if you take away [football]."""	false	['Crime']	http://sports.espn.go.com/	http://sports.espn.go.com/nfl/news/story?id=6575570	2011/06/17
http://www.politifact.com/new-jersey/statements/2011/jun/17/chris-christie/gov-chris-christie-blames-democratic-tax-fee-hikes/	"	Democratic tax hikes led $70 billion of wealth to leave New Jersey between 2004 and 2008, and mainly relocate to Florida, North Carolina, Virginia and Pennsylvania."	mostly false	['Taxes']	http://wws.princeton.edu/	http://wws.princeton.edu/webmedia/	2011/06/17
http://www.politifact.com/truth-o-meter/statements/2011/jun/16/mitt-romney/mitt-romney-says-were-slowest-job-recovery-hoover/	"	""This is the slowest job recovery since Hoover."""	false	['Economy', 'History', 'Jobs']	http://data.bls.gov/	http://data.bls.gov/cgi-bin/surveymost?ln	2011/06/16
http://www.politifact.com/florida/statements/2011/jun/16/adam-hasner/hasner-says-lemieux-falsely-attacked-marco-rubio/	"	Says George LeMieux ""falsely attacked Marco Rubio."""	mostly true	['Candidate Biography']	http://www.tampabay.com/	http://www.tampabay.com/blogs/the-buzz-florida-politics/content/adam-hasner-takes-george-lemieux	2011/06/16
http://www.politifact.com/oregon/statements/2011/jun/16/ted-ferrioli/oregon-pers-making-more-millionaires-oregon-lotter/	"	""The Public Employee Retirement System is making more millionaires than the Oregon state lottery."""	half-true	['Public Service', 'Retirement', 'State Finances', 'Workers']	http://www.oregonlive.com/	http://www.oregonlive.com/opinion/index.ssf/2011/04/pers_makes_more_millionaires_t.html	2011/06/16
http://www.politifact.com/new-jersey/statements/2011/jun/16/new-jersey-assembly-democrats/new-jersey-democrats-say-gov-chris-christie-caused/	"	Gov. Chris Christie caused a 4.1 percent increase in property taxes in 2010, marking the highest increase since 2007."	half-true	['Taxes']	http://www.assemblydems.com/	http://www.assemblydems.com/Article.asp?ArticleID=4094	2011/06/16
http://www.politifact.com/rhode-island/statements/2011/jun/16/mike-stenhouse/head-ri-public-policy-group-says-federal-law-bans-/	"	""It’s just crazy that the government will ... make it illegal to use the old [incandescent] bulbs."""	pants on fire!	['Energy', 'Environment']	http://www.920whjj.com/	http://www.920whjj.com/cc-common/podcast/single_page.html?more_page=&podcast=helenglover&selected_podcast=Stenhouse%2520lightbulbs.mp3	2011/06/16
http://www.politifact.com/florida/statements/2011/jun/15/marco-rubio/rubio-says-mobile-phone-email-internet-gps-stem-am/	"	""Anywhere in the world, when someone uses a mobile phone, e-mail, the Internet or GPS, they are enjoying the benefits of the American miracle."""	mostly true	['Science', 'Technology']	http://rubio.senate.gov/	http://rubio.senate.gov/public/index.cfm/2011/6/senator-rubio-delivers-first-senate-floor-speech-on-the-new-american-century	2011/06/15
http://www.politifact.com/truth-o-meter/statements/2011/jun/15/rick-santorum/did-medicare-part-d-come-40-percent-under-budget-b/	"	The Medicare drug program ""resulted in the program coming in 40 percent under budget. ... And the reason it was, is because the design was right."" "	half-true	['Federal Budget', 'Health Care', 'Medicare', 'Retirement']	http://www.foxnews.com/	http://www.foxnews.com/on-air/fox-news-sunday/print/136	2011/06/15
http://www.politifact.com/truth-o-meter/statements/2011/jun/15/newt-gingrich/newt-gingrich-says-large-number-uninsured-make-mor/	"	""A large number of the uninsured earn $75,000 or more a year."""	half-true	['Health Care']	http://www.msnbc.msn.com/	http://www.msnbc.msn.com/id/3032608/vp/43038193#43038193	2011/06/15
http://www.politifact.com/florida/statements/2011/jun/15/adam-hasner/hasner-says-lemieux-compared-rubio-obama/	"	Says George LeMieux ""even compared Marco Rubio to Barack Obama."""	mostly false	['Candidate Biography']	http://www.tampabay.com/	http://www.tampabay.com/blogs/the-buzz-florida-politics/content/adam-hasner-takes-george-lemieux	2011/06/15
http://www.politifact.com/truth-o-meter/statements/2011/jun/15/rick-santorum/rick-santorum-says-social-security-cost-living-adj/	"	""The cost-of-living increase in Social Security is tied to wage inflation."""	false	['Social Security']	http://www.msnbc.msn.com/	http://www.msnbc.msn.com/id/43340746/ns/meet_the_press-transcripts/	2011/06/15
http://www.politifact.com/wisconsin/statements/2011/jun/15/wisconsin-manufacturers-and-commerce/wisconsin-manufacturers-and-commerce-says-proteste/	"	Protesters ""attacked"" the group’s headquarters with ""graffiti on the sidewalk"" and ""stenciled images … smeared on the building and statue."""	mostly false	['Labor', 'State Budget']	http://www.jsonline.com/	http://www.jsonline.com/newswatch/123756909.html	2011/06/15
http://www.politifact.com/wisconsin/statements/2011/jun/14/wisconsin-humane-society/wisconsin-humane-society-says-state-budget-amendme/	"	An amendment inserted by lawmakers into the state budget ""exempts scientific researchers from all state animal cruelty laws."""	mostly true	['Animals', 'State Budget']	http://media.jsonline.com/	http://media.jsonline.com/documents/society.pdf	2011/06/14
http://www.politifact.com/georgia/statements/2011/jun/14/newt-gingrich/newt-gingrich-touts-scale-reagan-recovery-new-hamp/	"	If today's economy was rebounding at the rate of the ""Reagan recovery,"" it would have created the equivalent of 25 million new jobs and raised federal revenue by $800 billion a year."	half-true	['Economy', 'Federal Budget', 'History', 'Jobs', 'Taxes']	http://transcripts.cnn.com/	http://transcripts.cnn.com/TRANSCRIPTS/1106/13/se.02.html	2011/06/14
http://www.politifact.com/florida/statements/2011/jun/14/adam-hasner/adam-hasner-cites-cbo-says-health-care-law-cuts-80/	"	""Earlier this year, the head of the Congressional Budget Office testified before Congress that implementation of Obamacare would cost 800,000 jobs."""	mostly false	['Health Care', 'Jobs']	http://www.sunshinestatenews.com/	http://www.sunshinestatenews.com/blog/adam-hasner-hammers-obama-health-care-calls-repeal	2011/06/14
http://www.politifact.com/ohio/statements/2011/jun/14/ron-amstutz/state-rep-ron-amstutz-says-budget-now-being-debate/	"	The budget currently being debated ""significantly decreases the use of one-time resources."""	true	['State Budget']	http://www.dispatch.com/	http://www.dispatch.com/live/content/editorials/stories/2011/05/14/editorial-ignored-realities-regarding-kasich-budget.html?sid=101	2011/06/14
http://www.politifact.com/texas/statements/2011/jun/14/ted-nugent/ted-nugent-says-rick-perry-first-governor-win-thri/	"	Rick Perry ""has never lost an election and remains the only person to have won the Texas governorship three times in landslide elections."""	half-true	['Candidate Biography']	http://alt.coxnewsweb.com/	http://alt.coxnewsweb.com/statesman/politifact/11092006_mckenziecolumn.doc	2011/06/14
http://www.politifact.com/truth-o-meter/statements/2011/jun/13/reince-priebus/rnc-chair-reince-priebus-says-todays-long-term-une/	"	""We have unemployment that rivals the Great Depression."""	false	['Economy', 'Jobs']	http://www.msnbc.msn.com/	http://www.msnbc.msn.com/id/43340746/ns/meet_the_press-transcripts/	2011/06/13
http://www.politifact.com/florida/statements/2011/jun/13/rick-scott/gov-rick-scott-says-state-debt-23-billion/	"	""We already have $23 billion worth of debt."""	true	['State Budget']	http://www.wtxl.com/	http://www.wtxl.com/mostpopular/story/Gov-Scott-sits-down-with-ABC-27-News/5QZmwsvLaUeHvZCMn1wqNg.cspx	2011/06/13
http://www.politifact.com/rhode-island/statements/2011/jun/12/roberto-dasilva/ri-rep-dasilva-says-1-10-violent-deaths-us-are-cau/	"	""Ten percent of violent deaths in the U.S. each year are due to strangulation."""	mostly false	['Crime', 'Criminal Justice', 'Legal Issues', 'Women']	http://www.rilin.state.ri.us/	http://www.rilin.state.ri.us/BillText11/HouseText11/H5087A.pdf	2011/06/12
http://www.politifact.com/truth-o-meter/statements/2011/jun/10/paul-krugman/paul-krugman-says-average-unemployed-worker-has-be/	"""The average unemployed American has been out of work for almost 40 weeks."""	true	['Economy', 'Jobs', 'Pundits']	http://www.nytimes.com/	http://www.nytimes.com/2011/06/10/opinion/10krugman.html?partner=rssnyt&emc=rss	2011/06/10
http://www.politifact.com/florida/statements/2011/jun/10/mike-haridopolos/mike-haridopolos-takes-health-care-bill-newspaper-/	"	""Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicare's most popular (and successful) part, Medicare Advantage."""	half-true	['Health Care', 'Medicare']	http://articles.orlandosentinel.com/	http://articles.orlandosentinel.com/2011-06-09/news/os-ed-mike-haridopolos-060911-20110608_1_medicare-advantage-entitlement-reform-obamacare	2011/06/10
